id	emotion
1597_0033_A_618	0.0463525615632534,0.062439799308776855,0.055471353232860565,0.09028520435094833,0.07961800694465637,0.18300612270832062
1597_0033_A_619	0.046306099742650986,0.06240899860858917,0.05548437684774399,0.09031372517347336,0.0796002522110939,0.18295349180698395
1597_0033_A_620	0.046302128583192825,0.06247515231370926,0.055426716804504395,0.09027475863695145,0.0795978531241417,0.1829676479101181
1597_0033_A_621	0.04636317864060402,0.062413446605205536,0.055457279086112976,0.09032008796930313,0.07958301156759262,0.1829805225133896
1597_0033_A_622	0.046302128583192825,0.06247515231370926,0.055426716804504395,0.09027475863695145,0.0795978531241417,0.1829676479101181
1597_0033_A_623	0.04629754647612572,0.062433548271656036,0.05547994747757912,0.09037899225950241,0.0796155333518982,0.18297402560710907
1597_0033_A_624	0.046302128583192825,0.06247515231370926,0.055426716804504395,0.09027475863695145,0.0795978531241417,0.1829676479101181
1597_0033_A_625	0.046312879770994186,0.062462978065013885,0.0555715374648571,0.09035051614046097,0.07962972670793533,0.18297353386878967
1597_0033_A_626	0.046302128583192825,0.06247515231370926,0.055426716804504395,0.09027475863695145,0.0795978531241417,0.1829676479101181
1597_0033_A_627	0.04629042372107506,0.06250634789466858,0.05538468807935715,0.09040388464927673,0.07957583665847778,0.18301339447498322
1597_0033_A_628	0.04635641351342201,0.06241212785243988,0.05550302565097809,0.09032858163118362,0.07965327799320221,0.1829814612865448
1597_0033_A_629	0.046322789043188095,0.06242096424102783,0.05553222820162773,0.09033016860485077,0.07963867485523224,0.18301135301589966
1597_0033_A_630	0.04627877101302147,0.06245076656341553,0.055485017597675323,0.09035461395978928,0.07955189794301987,0.18293242156505585
1597_0033_A_631	0.04627827927470207,0.06244054436683655,0.05548567324876785,0.09034081548452377,0.07953213900327682,0.18299226462841034
1597_0033_A_632	0.04630556330084801,0.06247371435165405,0.055448777973651886,0.0903623178601265,0.07955010235309601,0.18295720219612122
1597_0033_A_633	0.046282317489385605,0.06247562915086746,0.05543383210897446,0.09037941694259644,0.07952269166707993,0.18293361365795135
1597_0033_A_634	0.046277936547994614,0.06252357363700867,0.055426545441150665,0.0903875082731247,0.07959111034870148,0.1829337626695633
1597_0034_A_635	0.04630449041724205,0.06248689442873001,0.05544249713420868,0.09038648754358292,0.07955319434404373,0.18292449414730072
1597_0034_A_636	0.04631545767188072,0.062462709844112396,0.055411532521247864,0.09032242000102997,0.07961657643318176,0.18293152749538422
1597_0034_A_637	0.0462985597550869,0.06244301050901413,0.05548051372170448,0.09030890464782715,0.07964672148227692,0.18293596804141998
1597_0034_A_638	0.04627179726958275,0.06245823949575424,0.0554637610912323,0.09034156799316406,0.07955668121576309,0.1829429715871811
1597_0034_A_639	0.04632088914513588,0.06249020993709564,0.05543355271220207,0.09026692807674408,0.07958243042230606,0.18298397958278656
1597_0034_A_640	0.04635510966181755,0.0624038428068161,0.05547433719038963,0.09029977768659592,0.07959549874067307,0.1829305738210678
1597_0034_A_641	0.04631509259343147,0.06243561953306198,0.05549657344818115,0.09031122922897339,0.07955443114042282,0.18293233215808868
1597_0034_A_642	0.046317826956510544,0.06247292459011078,0.05541623383760452,0.09041935950517654,0.07963161170482635,0.182888001203537
1597_0034_A_643	0.046344149857759476,0.06244306266307831,0.055437538772821426,0.09041768312454224,0.07955686748027802,0.18291425704956055
1597_0034_A_644	0.04633451625704765,0.062453173100948334,0.055447228252887726,0.0902910903096199,0.07956855744123459,0.18296276032924652
1597_0034_A_645	0.04625781998038292,0.06250760704278946,0.05548170581459999,0.09035319834947586,0.07962816953659058,0.18299810588359833
1597_0034_A_646	0.046297457069158554,0.062483154237270355,0.05542634427547455,0.09035777300596237,0.07956884801387787,0.18301300704479218
1597_0034_A_647	0.046320054680109024,0.062461115419864655,0.05544307455420494,0.09029354900121689,0.07960380613803864,0.1830025315284729
1597_0034_A_648	0.046290043741464615,0.062466397881507874,0.05546442046761513,0.09032304584980011,0.07962334901094437,0.18292804062366486
1597_0035_A_649	0.04635695740580559,0.062455013394355774,0.05545533075928688,0.0902954638004303,0.07964437454938889,0.18294057250022888
1597_0035_A_650	0.046339984983205795,0.06247744709253311,0.05545118451118469,0.09033099561929703,0.07956130057573318,0.18297313153743744
1597_0035_A_651	0.046326782554388046,0.062498025596141815,0.05547232925891876,0.09026918560266495,0.0796094685792923,0.18297840654850006
1597_0035_A_652	0.04631955549120903,0.06244436651468277,0.055440761148929596,0.09027450531721115,0.07954788208007812,0.18302001059055328
1597_0035_A_653	0.046369295567274094,0.0624530166387558,0.055453117936849594,0.09031699597835541,0.07959891855716705,0.1829628199338913
1597_0035_A_654	0.04631606861948967,0.062420912086963654,0.05550793930888176,0.09032056480646133,0.07961221039295197,0.1829935759305954
1597_0036_A_655	0.046327169984579086,0.0623931810259819,0.055486924946308136,0.09027794748544693,0.07965624332427979,0.18296639621257782
1597_0036_A_657	0.046326663345098495,0.06245378404855728,0.05549221113324165,0.09031849354505539,0.07962445169687271,0.18302121758460999
1597_0036_A_659	0.046309810131788254,0.06254030019044876,0.055458031594753265,0.090386763215065,0.07958418130874634,0.1829405575990677
1597_0036_A_660	0.04628051444888115,0.0625239834189415,0.05546220391988754,0.0903802141547203,0.07957331091165543,0.18293063342571259
1597_0037_A_661	0.04628350958228111,0.062496550381183624,0.05542020872235298,0.0903896614909172,0.07961887121200562,0.18290531635284424
1597_0037_A_662	0.046279843896627426,0.06244106590747833,0.05545942857861519,0.09029517322778702,0.07961075752973557,0.18297970294952393
1597_0038_A_663	0.04631565138697624,0.062431879341602325,0.05547061935067177,0.09036483615636826,0.07958944886922836,0.18295304477214813
1597_0038_A_664	0.04628593847155571,0.06245417892932892,0.0554780438542366,0.09032358229160309,0.07957949489355087,0.18296663463115692
1597_0038_A_665	0.04632527008652687,0.0624079704284668,0.055458493530750275,0.09031054377555847,0.07958415895700455,0.18301421403884888
1597_0038_A_666	0.04628392681479454,0.06246747821569443,0.055375922471284866,0.09039845317602158,0.07957559823989868,0.1829937845468521
1597_0038_A_667	0.046327535063028336,0.06245243549346924,0.055448323488235474,0.09034762531518936,0.07953871041536331,0.1829693764448166
1597_0038_A_668	0.0463334284722805,0.062482669949531555,0.05552588030695915,0.0903024971485138,0.07958515733480453,0.1829729825258255
1597_0038_A_669	0.04629936441779137,0.062438517808914185,0.05545905604958534,0.0903690904378891,0.07957804203033447,0.1829417198896408
1597_0038_A_670	0.046346988528966904,0.062445931136608124,0.05546492710709572,0.090328149497509,0.07957946509122849,0.18293341994285583
1597_0038_A_671	0.04628894850611687,0.06247292459011078,0.055483244359493256,0.09034393727779388,0.07959738373756409,0.1829972118139267
1597_0038_A_672	0.04632249101996422,0.062446750700473785,0.05551528558135033,0.09030973166227341,0.07957441359758377,0.18301832675933838
1597_0038_A_673	0.046346720308065414,0.06240185350179672,0.05551065877079964,0.09025628864765167,0.0796092227101326,0.18302346765995026
1597_0038_A_674	0.046305734664201736,0.0624583438038826,0.055482540279626846,0.09026029706001282,0.07956726104021072,0.18297021090984344
1597_0040_A_690	0.04631306603550911,0.06251354515552521,0.055434681475162506,0.09039323776960373,0.0796087235212326,0.18295079469680786
1597_0040_A_691	0.046339232474565506,0.062485843896865845,0.055432312190532684,0.09036816656589508,0.07964936643838882,0.18297044932842255
1597_0040_A_692	0.0463961623609066,0.062470369040966034,0.05547688901424408,0.09028302878141403,0.0795585885643959,0.1830068677663803
1597_0040_A_693	0.046339359134435654,0.06242790073156357,0.05551116168498993,0.0903124287724495,0.07960337400436401,0.18306297063827515
1597_0040_A_694	0.04635153338313103,0.06243763118982315,0.05555852875113487,0.09030052274465561,0.07961396872997284,0.18302904069423676
1597_0040_A_695	0.04627690836787224,0.062381915748119354,0.05544200539588928,0.09030087292194366,0.0795617625117302,0.18300940096378326
1597_0040_A_696	0.04632307216525078,0.06243686378002167,0.05550234392285347,0.09029138833284378,0.07958754897117615,0.182999849319458
1597_0040_A_697	0.046337079256772995,0.06242425739765167,0.055462367832660675,0.09033949673175812,0.07960862666368484,0.1829751580953598
1597_0040_A_698	0.046264808624982834,0.06251201033592224,0.05539727210998535,0.09042390435934067,0.07960537821054459,0.1829405277967453
1597_0040_A_699	0.04631851986050606,0.06246545910835266,0.055466532707214355,0.09035106748342514,0.07956848293542862,0.1829809695482254
1597_0040_A_700	0.0463184230029583,0.06245770305395126,0.055443812161684036,0.09035874903202057,0.07956082373857498,0.18296508491039276
1597_0040_A_701	0.04629233106970787,0.06244900822639465,0.05548614263534546,0.09038228541612625,0.07956439256668091,0.1830008327960968
1597_0041_A_702	0.04625554010272026,0.06246274709701538,0.055446892976760864,0.09037595987319946,0.07957974076271057,0.18293769657611847
1597_0041_A_703	0.04634837433695793,0.06241730600595474,0.05549526587128639,0.09034011512994766,0.07962857931852341,0.18301764130592346
1597_0041_A_705	0.04625099524855614,0.06249796599149704,0.05545254796743393,0.09036184102296829,0.07961083948612213,0.1829756647348404
1597_0041_A_706	0.04626879468560219,0.062468983232975006,0.05540364980697632,0.0903950110077858,0.07963580638170242,0.18297405540943146
1597_0041_A_707	0.04632992669939995,0.062460146844387054,0.05549293011426926,0.09030807018280029,0.07959891855716705,0.1829727590084076
1597_0041_A_708	0.046245504170656204,0.06239607185125351,0.05548590049147606,0.09033937007188797,0.07958894968032837,0.18299400806427002
1597_0041_A_710	0.04630906507372856,0.06241759657859802,0.05548041686415672,0.09031442552804947,0.07958928495645523,0.1829213798046112
1597_0041_A_711	0.04630878195166588,0.062479786574840546,0.05550243705511093,0.09039165824651718,0.07958538085222244,0.18301701545715332
1597_0041_A_721	0.046325456351041794,0.06245451420545578,0.0554569773375988,0.09033147990703583,0.07959393411874771,0.18298175930976868
1597_0041_A_722	0.04631137475371361,0.062458910048007965,0.05544452369213104,0.09036513417959213,0.0796060562133789,0.18292546272277832
1597_0041_A_724	0.04633229598402977,0.06243996322154999,0.05548790097236633,0.09027193486690521,0.07957784086465836,0.18300437927246094
1597_0041_A_725	0.0463576577603817,0.062465764582157135,0.05552075430750847,0.09036441147327423,0.07956500351428986,0.1830039769411087
1597_0041_A_727	0.04631273075938225,0.06253223866224289,0.05547256022691727,0.09033997356891632,0.07962226867675781,0.18301038444042206
1597_0041_A_728	0.046328041702508926,0.06246572732925415,0.05547169968485832,0.09035361558198929,0.07956889271736145,0.18299561738967896
1597_0041_A_730	0.0462961308658123,0.062423884868621826,0.05542938783764839,0.09036323428153992,0.07960467785596848,0.18300761282444
1597_0041_A_731	0.046308379620313644,0.06245679408311844,0.05547138303518295,0.09030439704656601,0.07956086099147797,0.18300512433052063
1597_0041_A_737	0.04626573249697685,0.06243103742599487,0.05553200840950012,0.09028621017932892,0.07964081317186356,0.18303130567073822
1597_0041_A_739	0.04638761654496193,0.06240639090538025,0.05549619346857071,0.09033482521772385,0.07962381839752197,0.18299661576747894
1597_0041_A_742	0.046269919723272324,0.062499627470970154,0.0555078461766243,0.09036356955766678,0.07963429391384125,0.18304775655269623
1597_0041_A_746	0.04627132788300514,0.06242874264717102,0.05548325181007385,0.09029241651296616,0.07958845049142838,0.18290536105632782
1597_0041_A_748	0.04634591564536095,0.0624852180480957,0.05546249821782112,0.09033774584531784,0.07953520864248276,0.18298380076885223
1597_0041_A_750	0.046272020787000656,0.062443800270557404,0.05551491305232048,0.0903346911072731,0.07961249351501465,0.18298470973968506
1597_0041_A_751	0.046280261129140854,0.062469400465488434,0.05546571686863899,0.09034410119056702,0.07961778342723846,0.18300439417362213
1597_0041_A_753	0.046320054680109024,0.06251000612974167,0.055468447506427765,0.09030798077583313,0.07963516563177109,0.182976633310318
1597_0041_A_754	0.046276677399873734,0.06246783584356308,0.05547352135181427,0.09033968299627304,0.07954664528369904,0.18300534784793854
1597_0041_A_755	0.04635096713900566,0.06250032782554626,0.055461086332798004,0.09038504958152771,0.07965420931577682,0.18290524184703827
1597_0041_A_758	0.04630119726061821,0.062492623925209045,0.05542958527803421,0.09029513597488403,0.07959944754838943,0.18289856612682343
1597_0041_A_761	0.04628806188702583,0.062470875680446625,0.05546552315354347,0.09038880467414856,0.07960858196020126,0.18292243778705597
1597_0041_A_762	0.046281520277261734,0.06245861202478409,0.055465031415224075,0.09034664928913116,0.07958348840475082,0.18297141790390015
1597_0041_A_767	0.04634108021855354,0.06248597800731659,0.055497877299785614,0.09037786722183228,0.07958342880010605,0.18296325206756592
1597_0041_A_770	0.046353016048669815,0.062427714467048645,0.05551256984472275,0.09034433215856552,0.07959365844726562,0.18295757472515106
1597_0041_A_771	0.046329107135534286,0.06247475743293762,0.055527158081531525,0.09032487124204636,0.07959141582250595,0.18295347690582275
1597_0041_A_772	0.04633725807070732,0.06243527680635452,0.05547507107257843,0.09032950550317764,0.07961229979991913,0.1829506903886795
1597_0041_A_773	0.04632521793246269,0.06243734061717987,0.0554719939827919,0.0902300477027893,0.07960548251867294,0.18298956751823425
1597_0041_A_774	0.04630393907427788,0.06250190734863281,0.055468685925006866,0.0903468206524849,0.07958202809095383,0.18300481140613556
1597_0041_A_780	0.046290043741464615,0.06252017617225647,0.055478014051914215,0.09036382287740707,0.07961506396532059,0.18298880755901337
1597_0041_A_781	0.046331752091646194,0.06246672570705414,0.055472634732723236,0.0903766080737114,0.07965236157178879,0.18284453451633453
1597_0041_A_713	0.046344298869371414,0.06245701014995575,0.05545934662222862,0.09030171483755112,0.07958163321018219,0.1830110102891922
1597_0041_A_715	0.04632551595568657,0.06242486834526062,0.05548052117228508,0.09034394472837448,0.07955145090818405,0.18293993175029755
1597_0041_A_719	0.04635171219706535,0.06244470924139023,0.05551725625991821,0.09031655639410019,0.07960133999586105,0.18299709260463715
1597_0041_A_720	0.046328287571668625,0.06244080513715744,0.055456649512052536,0.09032696485519409,0.0795496478676796,0.18298929929733276
1597_0041_A_712	0.046289872378110886,0.06251434236764908,0.055450037121772766,0.09039027243852615,0.0796409547328949,0.182902529835701
1597_0041_A_714	0.04635373130440712,0.062474317848682404,0.055470019578933716,0.09031924605369568,0.07965114712715149,0.18304629623889923
1597_0041_A_716	0.04633894935250282,0.06242401897907257,0.05549442023038864,0.09031394869089127,0.07959006726741791,0.18300537765026093
1597_0041_A_717	0.046272825449705124,0.06244244426488876,0.05549146607518196,0.09031987935304642,0.07960887998342514,0.18293730914592743
1597_0041_A_718	0.04634878411889076,0.06243482232093811,0.055470310151576996,0.09031122922897339,0.07956265658140182,0.1830405443906784
1597_0041_A_729	0.046299535781145096,0.06243016570806503,0.05552055686712265,0.09032969921827316,0.07960443943738937,0.18294474482536316
1597_0041_A_732	0.04627058282494545,0.06251437962055206,0.05548601970076561,0.09030696004629135,0.07959304004907608,0.18296100199222565
1597_0041_A_733	0.046300407499074936,0.06244789808988571,0.055520232766866684,0.09032222628593445,0.07960708439350128,0.18296974897384644
1597_0041_A_734	0.04635387286543846,0.06247694045305252,0.055497780442237854,0.09033699333667755,0.07954444736242294,0.18296261131763458
1597_0041_A_735	0.04633880779147148,0.0624726340174675,0.05543627589941025,0.09038636833429337,0.07957977801561356,0.1829453855752945
1597_0041_A_736	0.0463135652244091,0.06246954947710037,0.05540645495057106,0.090398870408535,0.07957365363836288,0.18290437757968903
1597_0041_A_738	0.04630536213517189,0.062490709125995636,0.055490151047706604,0.09030327200889587,0.07959190756082535,0.18293601274490356
1597_0041_A_740	0.04626007005572319,0.06248123198747635,0.055459585040807724,0.09030225872993469,0.07954838871955872,0.1829698085784912
1597_0041_A_741	0.04634435102343559,0.06242169439792633,0.055502116680145264,0.09031688421964645,0.07961166650056839,0.18298785388469696
1597_0041_A_743	0.04630419239401817,0.0624602809548378,0.05543544143438339,0.09033941477537155,0.07958289235830307,0.18294194340705872
1597_0041_A_745	0.04631603881716728,0.06244117021560669,0.05548778921365738,0.09031257778406143,0.07962877303361893,0.1829947978258133
1597_0041_A_752	0.046337712556123734,0.06244410574436188,0.05552058666944504,0.0903678610920906,0.07959680259227753,0.18300673365592957
1597_0041_A_756	0.046286504715681076,0.06248726695775986,0.05542444810271263,0.09041746705770493,0.07958262413740158,0.18297037482261658
1597_0041_A_757	0.046390581876039505,0.0624677836894989,0.05552862957119942,0.09033798426389694,0.07960878312587738,0.18300576508045197
1597_0041_A_760	0.046343591064214706,0.062455788254737854,0.055461570620536804,0.09033828973770142,0.07953977584838867,0.1829628050327301
1597_0041_A_763	0.04632262513041496,0.06247253715991974,0.0554257296025753,0.09036993980407715,0.07958076894283295,0.18296486139297485
1597_0041_A_764	0.04628858342766762,0.06249795854091644,0.05550643429160118,0.09039116650819778,0.07959912717342377,0.18295137584209442
1597_0041_A_766	0.046335261315107346,0.06245557218790054,0.05548735707998276,0.09035380184650421,0.07954924553632736,0.18297141790390015
1597_0041_A_768	0.04626723751425743,0.06247410178184509,0.05543976277112961,0.09031268209218979,0.0795731469988823,0.18297192454338074
1597_0041_A_769	0.04632144793868065,0.06245733052492142,0.05550825223326683,0.09030061215162277,0.07962819188833237,0.18295808136463165
1597_0041_A_775	0.046341877430677414,0.06246465444564819,0.05545969679951668,0.09028168767690659,0.07954340428113937,0.1829504519701004
1597_0041_A_777	0.04625878855586052,0.06246716529130936,0.05544312298297882,0.09041087329387665,0.07961459457874298,0.18295718729496002
1597_0041_A_778	0.046304862946271896,0.062489353120326996,0.05542931705713272,0.09037823975086212,0.07960567623376846,0.18294917047023773
1597_0042_A_786	0.0463111512362957,0.062447115778923035,0.055487897247076035,0.09029743075370789,0.07962539792060852,0.18295876681804657
1597_0042_A_787	0.04626161977648735,0.06240200996398926,0.055468205362558365,0.09032926708459854,0.07956325262784958,0.18294240534305573
1597_0042_A_788	0.04633954539895058,0.06252285838127136,0.055491868406534195,0.09039738774299622,0.07965248078107834,0.18291452527046204
1597_0042_A_790	0.04630560800433159,0.06244054436683655,0.05546870827674866,0.09033047407865524,0.0795651450753212,0.18299511075019836
1597_0042_A_791	0.04632243141531944,0.06247378885746002,0.05547090247273445,0.0903271734714508,0.07953811436891556,0.1829909384250641
1597_0042_A_793	0.04630477353930473,0.062464646995067596,0.055446870625019073,0.09032808989286423,0.07958243787288666,0.1829930692911148
1597_0042_A_794	0.04633036628365517,0.06245782971382141,0.05546564981341362,0.09031607955694199,0.07958387583494186,0.18299247324466705
1597_0042_A_795	0.04628976806998253,0.062464453279972076,0.05543915927410126,0.090337835252285,0.07956322282552719,0.18294617533683777
1597_0042_A_798	0.046319570392370224,0.062488168478012085,0.055460404604673386,0.09030508995056152,0.07959196716547012,0.18299280107021332
1597_0042_A_799	0.04628048464655876,0.0624917671084404,0.055478259921073914,0.09035923331975937,0.07956237345933914,0.18293707072734833
1597_0042_A_801	0.04630931839346886,0.062418676912784576,0.05546623468399048,0.09029954671859741,0.07957009971141815,0.1829899400472641
1597_0042_A_802	0.04628515616059303,0.062426403164863586,0.05554533004760742,0.09031636267900467,0.07960081100463867,0.1830427497625351
1597_0042_A_803	0.04630069062113762,0.06249820441007614,0.05540135130286217,0.09034533053636551,0.07954775542020798,0.1829785257577896
1597_0042_A_804	0.04631601646542549,0.062453582882881165,0.05546850338578224,0.09031781554222107,0.07961584627628326,0.18297667801380157
1597_0042_A_806	0.04628990218043327,0.06245838850736618,0.05548688769340515,0.09036517888307571,0.07956533133983612,0.18297632038593292
1597_0042_A_810	0.04629507288336754,0.062441691756248474,0.055476732552051544,0.09036130458116531,0.07957581430673599,0.18299022316932678
1597_0042_A_811	0.04629386588931084,0.06250521540641785,0.055469874292612076,0.09039778262376785,0.07957488298416138,0.1828942745923996
1597_0042_A_813	0.04635103419423103,0.06242138147354126,0.05555719882249832,0.09036099165678024,0.07962483167648315,0.1830005645751953
1597_0042_A_814	0.0462958924472332,0.06244079768657684,0.05551198869943619,0.09032605588436127,0.07963521033525467,0.1829482465982437
1597_0043_A_818	0.046299468725919724,0.06249590218067169,0.055484429001808167,0.0903027132153511,0.0795845165848732,0.1829419583082199
1597_0043_A_819	0.04629809781908989,0.06247913837432861,0.05550724267959595,0.0903739258646965,0.07966277748346329,0.18294841051101685
1597_0043_A_820	0.046369779855012894,0.06243360787630081,0.055500030517578125,0.09027808904647827,0.079617939889431,0.18299627304077148
1597_0043_A_821	0.046261321753263474,0.06244906038045883,0.05547394976019859,0.09032899886369705,0.07960568368434906,0.18297985196113586
1597_0043_A_822	0.04631177708506584,0.062450192868709564,0.055501628667116165,0.09025499224662781,0.07957566529512405,0.18294914066791534
1597_0043_A_823	0.04631951078772545,0.06243470311164856,0.05542699620127678,0.09032191336154938,0.07958096265792847,0.18301275372505188
1597_0043_A_824	0.046323295682668686,0.06246840953826904,0.05551035329699516,0.09030115604400635,0.07953793555498123,0.18300165235996246
1597_0043_A_825	0.04632219299674034,0.06248720735311508,0.05551201105117798,0.0903458222746849,0.07954699546098709,0.18300314247608185
1597_0043_A_826	0.04629049822688103,0.062475427985191345,0.05546858534216881,0.09032871574163437,0.0795622244477272,0.18297262489795685
1597_0043_A_827	0.04638030752539635,0.06247160583734512,0.05550472438335419,0.09030624479055405,0.07953718304634094,0.18294589221477509
1597_0043_A_828	0.04631661996245384,0.06244155019521713,0.05551104247570038,0.0902893990278244,0.07960870116949081,0.18295641243457794
1597_0043_A_829	0.04630700871348381,0.06243482232093811,0.05548737943172455,0.09032180160284042,0.07956380397081375,0.18301953375339508
1597_0043_A_830	0.046323519200086594,0.06245248019695282,0.05553029850125313,0.09030277281999588,0.07958861440420151,0.18301178514957428
1597_0043_A_831	0.046314891427755356,0.0624619722366333,0.055487483739852905,0.09025917202234268,0.07965214550495148,0.1830255687236786
1597_0043_A_833	0.04624062404036522,0.06250789761543274,0.055446892976760864,0.09039683640003204,0.07958317548036575,0.1829293817281723
1597_0043_A_835	0.046342503279447556,0.06243737041950226,0.05549508333206177,0.09034404158592224,0.0795900747179985,0.18298056721687317
1597_0043_A_836	0.04630882665514946,0.062471650540828705,0.05547573044896126,0.09039510041475296,0.0796055793762207,0.18296632170677185
1597_0043_A_837	0.04630320146679878,0.062442295253276825,0.055517084896564484,0.09036000072956085,0.07960471510887146,0.1830206960439682
1597_0043_A_839	0.04630952700972557,0.06247386336326599,0.05550763010978699,0.09030929952859879,0.07961834222078323,0.18296052515506744
1597_0043_A_840	0.046327199786901474,0.062425367534160614,0.05550704151391983,0.09028026461601257,0.0796058177947998,0.18300972878932953
1597_0043_A_841	0.046327996999025345,0.062498971819877625,0.05548730492591858,0.0903652235865593,0.07961446791887283,0.18296201527118683
1597_0043_A_842	0.04626649245619774,0.06249699741601944,0.055401965975761414,0.09039118140935898,0.07959700375795364,0.18293128907680511
1597_0043_A_843	0.04627823457121849,0.06252475082874298,0.05545010790228844,0.09040575474500656,0.07966427505016327,0.1829085350036621
1597_0043_A_844	0.04630541428923607,0.06250129640102386,0.055446673184633255,0.0903138667345047,0.07960503548383713,0.18300995230674744
1597_0043_A_845	0.04633606597781181,0.06244533509016037,0.05550023540854454,0.09032521396875381,0.07960736751556396,0.18300843238830566
1597_0043_A_846	0.04626721516251564,0.06243961304426193,0.055427927523851395,0.09036120027303696,0.07960668951272964,0.18292468786239624
1597_0043_A_847	0.04627891257405281,0.06248430162668228,0.055430084466934204,0.09033501893281937,0.07955823093652725,0.18298055231571198
1597_0043_A_848	0.046295832842588425,0.06249488145112991,0.05546047165989876,0.09035953134298325,0.07960236072540283,0.1828879863023758
1597_0043_A_849	0.04626724496483803,0.06247866898775101,0.05546487867832184,0.09037771075963974,0.07954844832420349,0.18296785652637482
1597_0043_A_850	0.04632973298430443,0.06249687820672989,0.055474456399679184,0.09038294106721878,0.07955202460289001,0.18296852707862854
1597_0043_A_851	0.04630579426884651,0.06247686594724655,0.05549601465463638,0.09033007174730301,0.07959650456905365,0.18299058079719543
1597_0043_A_852	0.04629373177886009,0.06246166676282883,0.05543377622961998,0.09041302651166916,0.07954438030719757,0.1829565167427063
1597_0043_A_853	0.04631684347987175,0.06243754178285599,0.055446188896894455,0.09032116830348969,0.07961784303188324,0.18293394148349762
1597_0043_A_854	0.04626500979065895,0.06250213086605072,0.055428702384233475,0.0903773382306099,0.07962904125452042,0.18297415971755981
1597_0043_A_855	0.046274494379758835,0.062491968274116516,0.05545924976468086,0.09039359539747238,0.07952625304460526,0.18289919197559357
1597_0043_A_856	0.04626792296767235,0.062479548156261444,0.05551624670624733,0.09033016115427017,0.07962466031312943,0.183050274848938
1597_0044_A_859	0.046294715255498886,0.06244666129350662,0.0554589219391346,0.09029438346624374,0.07955330610275269,0.18295325338840485
1597_0044_A_860	0.04626155272126198,0.06249096989631653,0.05549302697181702,0.09032466262578964,0.07961584627628326,0.18294300138950348
1597_0044_A_864	0.046294573694467545,0.06243886798620224,0.05552424117922783,0.09031858295202255,0.07965410500764847,0.18299616873264313
1597_0044_A_865	0.04631800577044487,0.06244094669818878,0.05547114089131355,0.09034015238285065,0.07959860563278198,0.18303202092647552
1597_0044_A_866	0.04631068930029869,0.06246638298034668,0.05545241758227348,0.09034890681505203,0.07956290245056152,0.18295133113861084
1597_0044_A_867	0.046337153762578964,0.062443651258945465,0.055515676736831665,0.09033296257257462,0.07962994277477264,0.18299220502376556
1597_0044_A_868	0.04632558301091194,0.062469713389873505,0.05549018085002899,0.09029317647218704,0.07961216568946838,0.18301261961460114
1597_0044_A_869	0.04633384570479393,0.06239962577819824,0.055445071309804916,0.09032806009054184,0.07961013168096542,0.1829894632101059
1597_0044_A_870	0.046311888843774796,0.06243515759706497,0.05545593425631523,0.0903279036283493,0.07960034906864166,0.18298447132110596
1597_0044_A_872	0.04634460434317589,0.062421225011348724,0.055501844733953476,0.09027321636676788,0.07957863807678223,0.18297246098518372
1597_0041_A_782	0.046319615095853806,0.06248072534799576,0.05543462187051773,0.0903790295124054,0.07963261753320694,0.18290869891643524
1597_0041_A_783	0.04630802199244499,0.06251515448093414,0.055464159697294235,0.09040416032075882,0.07967178523540497,0.18282952904701233
1597_0042_A_785	0.04632669314742088,0.0624469518661499,0.05543455854058266,0.09033604711294174,0.07958005368709564,0.18295696377754211
1597_0042_A_789	0.04630151018500328,0.06250248104333878,0.055467016994953156,0.09034714847803116,0.07955621927976608,0.1829119175672531
1597_0042_A_792	0.04629948362708092,0.06243293732404709,0.055492423474788666,0.09036994725465775,0.07958836108446121,0.1829330176115036
1597_0042_A_796	0.046306151896715164,0.06249823421239853,0.05545923486351967,0.09033575654029846,0.0795934870839119,0.18289513885974884
1597_0042_A_797	0.04627685621380806,0.06246187537908554,0.05547119304537773,0.09032644331455231,0.07956952601671219,0.18294590711593628
1597_0042_A_800	0.046323660761117935,0.06240999698638916,0.05545447766780853,0.09032583981752396,0.07956722378730774,0.18289290368556976
1597_0042_A_805	0.04635291174054146,0.06250884383916855,0.055423371493816376,0.0902910828590393,0.0796181783080101,0.18300485610961914
1597_0042_A_807	0.04631362482905388,0.062447160482406616,0.05544653534889221,0.09029868990182877,0.07957062125205994,0.18300683796405792
1597_0042_A_808	0.04632039740681648,0.06242270767688751,0.055496953427791595,0.09036017209291458,0.07957466691732407,0.18296080827713013
1597_0042_A_809	0.04636220261454582,0.062464095652103424,0.05546293780207634,0.09030827134847641,0.07960236072540283,0.1829778254032135
1597_0042_A_812	0.0462932251393795,0.062475405633449554,0.05544791743159294,0.09030569344758987,0.07957138866186142,0.1830274909734726
1597_0043_A_815	0.04631077125668526,0.06243333965539932,0.05543971434235573,0.09030777215957642,0.07957595586776733,0.18298965692520142
1597_0043_A_816	0.04629286751151085,0.06245464086532593,0.05548043176531792,0.0903080478310585,0.07960309833288193,0.18300767242908478
1597_0043_A_817	0.046340491622686386,0.06244361400604248,0.05545362830162048,0.09034821391105652,0.07953687757253647,0.18295808136463165
1597_0043_A_832	0.04639506712555885,0.06245661526918411,0.05548322573304176,0.09033682942390442,0.0796084776520729,0.1829669326543808
