id	emotion
34909_0015_A_132	0.17342659831047058,0.03934680297970772,-0.00032572634518146515,0.14827272295951843,0.3646688759326935,0.5892699956893921
34909_0015_A_133	0.4235101044178009,0.1630522459745407,-0.062495678663253784,0.2904070317745209,0.2703471779823303,0.4924968183040619
34909_0016_A_135	0.19126519560813904,0.27557703852653503,-0.002536008134484291,-0.0615326352417469,0.15343640744686127,0.28536510467529297
34909_0017_A_136	0.31338658928871155,0.1639065146446228,0.031798623502254486,0.11934606730937958,0.2434670776128769,0.4103531539440155
34909_0017_A_137	0.31154799461364746,0.16244184970855713,0.043695561587810516,0.11433146893978119,0.2401442676782608,0.41330283880233765
34909_0017_A_138	0.3131909668445587,0.15117870271205902,0.03084397129714489,0.12775804102420807,0.23268301784992218,0.375687837600708
34909_0017_A_139	0.2673158645629883,0.07141852378845215,0.045068152248859406,0.12697570025920868,0.3257204592227936,0.4321240484714508
34909_0018_A_140	0.2505674362182617,0.2162124663591385,0.0017842184752225876,-0.13815118372440338,0.22703896462917328,0.3723788559436798
34909_0018_A_141	0.25928959250450134,0.21244584023952484,-0.009771579876542091,-0.1185949295759201,0.21817030012607574,0.36849409341812134
34909_0018_A_142	0.10891581326723099,-0.14000502228736877,-0.07704246789216995,0.07041935622692108,0.06851435452699661,0.1604355275630951
34909_0018_A_143	0.11988071352243423,0.04116610065102577,-0.03741227835416794,0.13983164727687836,-0.11218132823705673,0.14741942286491394
34909_0018_A_144	0.26083904504776,0.030544567853212357,0.08801884949207306,0.08081233501434326,0.09444615989923477,0.3344345986843109
34909_0018_A_149	0.20390662550926208,-0.06795477867126465,0.04675322771072388,0.012683224864304066,-0.010924539528787136,0.22240158915519714
34909_0018_A_150	0.1563778817653656,0.040763694792985916,-0.14324845373630524,0.15095154941082,-0.02123197168111801,0.2534795105457306
34909_0018_A_151	0.1881060004234314,0.19682177901268005,0.11283093690872192,0.08884634077548981,0.08882344514131546,0.3955516517162323
34909_0018_A_152	0.22671455144882202,0.08286888897418976,-0.01341693289577961,0.09974180161952972,0.10739652067422867,0.33631765842437744
34909_0018_A_153	0.2427903115749359,0.06555403769016266,-0.031145261600613594,0.08777417242527008,0.11788720637559891,0.33285215497016907
34909_0018_A_154	0.20018476247787476,0.10180258750915527,-0.036953575909137726,0.1315763145685196,-0.010780028067529202,0.3629693388938904
34909_0018_A_155	0.2923835515975952,0.11587744951248169,-0.07342866063117981,0.29590505361557007,0.25838080048561096,0.4187859296798706
34909_0018_A_156	0.25590795278549194,0.19341282546520233,-0.12290176004171371,0.1107504814863205,0.10798359662294388,0.17362558841705322
34909_0011_A_70	0.1738487184047699,0.02321537211537361,-0.10083889961242676,0.11656650900840759,0.07173491269350052,0.13199031352996826
34909_0011_A_71	-0.002905154600739479,0.2571578919887543,-0.004692183807492256,-0.19741494953632355,0.0473104789853096,0.11435714364051819
34909_0011_A_72	0.07552532106637955,0.22974362969398499,0.0551014319062233,-0.24643205106258392,0.03448305279016495,0.06156599521636963
34909_0011_A_73	0.023794984444975853,0.16639524698257446,0.006522839888930321,-0.09857608377933502,-0.024218939244747162,0.12949004769325256
34909_0011_A_74	0.07529110461473465,0.18387994170188904,0.04007457196712494,-0.13990236818790436,-0.026085160672664642,0.09590744972229004
34909_0011_A_75	0.28003132343292236,0.24840956926345825,-0.044904641807079315,0.011619252152740955,0.16119985282421112,0.5216338634490967
34909_0011_A_76	0.2011023461818695,0.1738523244857788,-0.004996770992875099,0.052383165806531906,0.23943470418453217,0.13325902819633484
34909_0011_A_77	0.06519109755754471,0.0009838975965976715,-0.08577005565166473,-0.013915854506194592,0.11802233010530472,0.14156118035316467
34909_0011_A_78	0.28400522470474243,0.16775447130203247,-0.14985862374305725,0.03278089687228203,0.23307229578495026,0.4017738997936249
34909_0011_A_79	0.2753838002681732,0.11530299484729767,-0.059759289026260376,0.07874353229999542,0.17626498639583588,0.2926017642021179
34909_0011_A_80	0.10388428717851639,0.014936614781618118,-0.02596975304186344,0.060472648590803146,0.07906300574541092,0.28056538105010986
34909_0012_A_82	0.16702550649642944,-0.03453066572546959,-0.018052736297249794,0.07568345963954926,0.1565171331167221,0.6655116081237793
34909_0012_A_83	0.15747776627540588,0.04930223897099495,0.00900169275701046,0.0800270289182663,0.14516590535640717,0.35825806856155396
34909_0012_A_84	0.09383220225572586,0.15604686737060547,0.08018188923597336,-0.04048292711377144,-0.04355209320783615,0.10401785373687744
34909_0012_A_85	0.19186285138130188,0.1734710931777954,0.08851972967386246,0.10938818752765656,0.017063267529010773,0.2888377010822296
34909_0012_A_86	0.2414361536502838,0.18420156836509705,-0.16636553406715393,0.1370268017053604,0.18047760426998138,0.22513148188591003
34909_0012_A_87	0.32017430663108826,0.20396892726421356,0.18629595637321472,0.07310916483402252,0.23132599890232086,0.6491457223892212
34909_0012_A_88	0.30769065022468567,0.19080202281475067,0.19909462332725525,0.05305669829249382,0.23392696678638458,0.6463132500648499
34909_0012_A_89	0.10987213999032974,0.21182705461978912,0.009038297459483147,0.010049027390778065,0.045607514679431915,0.2751084566116333
34909_0012_A_90	0.11807847768068314,0.05623737350106239,0.0028352346271276474,0.07738685607910156,-0.09708201140165329,0.12516996264457703
34909_0012_A_91	0.21300148963928223,0.0971517264842987,-0.07104244083166122,0.07267074286937714,-0.13625402748584747,0.1917968988418579
34909_0012_A_92	0.0874401107430458,0.11897370219230652,0.04560992121696472,0.011966061778366566,-0.11375703662633896,0.1892014443874359
34909_0012_A_94	0.11709222942590714,0.1408698558807373,0.05055486410856247,0.02037264034152031,0.003077545203268528,-0.025803817436099052
34909_0015_A_125	0.03212491422891617,0.26518794894218445,-0.006980152800679207,-0.1281042844057083,0.24409474432468414,0.5066794753074646
34909_0015_A_126	0.1925954818725586,0.036237169057130814,0.09163618087768555,0.03740833327174187,0.05189300328493118,0.2111247479915619
34909_0018_A_145	0.11988071352243423,0.04116610065102577,-0.03741227835416794,0.13983164727687836,-0.11218132823705673,0.14741942286491394
34909_0018_A_146	0.283031165599823,-0.03924429044127464,-0.05732794851064682,0.15458746254444122,0.23767150938510895,0.3639773428440094
34909_0018_A_147	0.14973360300064087,0.04887538030743599,0.14089342951774597,0.13036222755908966,0.2619516849517822,0.5734296441078186
34909_0018_A_148	0.17575669288635254,0.0478518046438694,0.13855189085006714,0.13018153607845306,0.29067227244377136,0.5912030935287476
34909_0018_A_157	0.18222814798355103,0.09215214848518372,0.04235398769378662,0.08791284263134003,0.30109721422195435,0.5210912227630615
34909_0018_A_158	0.19653111696243286,0.08752256631851196,0.03356115520000458,0.08716097474098206,0.29960909485816956,0.5370921492576599
34909_0018_A_159	0.19378206133842468,0.05041201785206795,-0.0620252788066864,0.08628782629966736,0.008079507388174534,0.17875084280967712
34909_0018_A_160	0.07565880566835403,0.22167396545410156,-0.011154035106301308,-0.035231996327638626,0.331561803817749,0.40242403745651245
34909_0019_A_161	0.17918702960014343,0.13528484106063843,0.07445228844881058,-0.005795138888061047,0.1426706463098526,0.2965134084224701
34909_0019_A_162	0.3041467070579529,-0.022611673921346664,-0.05631139874458313,0.20761634409427643,0.17444469034671783,0.3365108072757721
34909_0019_A_163	0.20706716179847717,0.028739605098962784,-0.009469578042626381,0.03972617909312248,0.18710137903690338,0.5699561834335327
34909_0019_A_164	0.048715926706790924,0.012688446789979935,0.0011262651532888412,0.09215040504932404,-0.1413230448961258,0.10450822114944458
34909_0019_A_165	0.21816617250442505,0.1987781524658203,0.051987215876579285,0.01543532032519579,0.29189786314964294,0.4367145895957947
34909_0019_A_166	0.15555119514465332,0.23553982377052307,-0.037598997354507446,0.14966745674610138,0.16691316664218903,0.3316197097301483
34909_0019_A_167	0.03489554673433304,0.09229917824268341,-0.05643819272518158,0.18939951062202454,-0.06267675012350082,0.18365830183029175
34909_0019_A_168	0.08849582821130753,0.016716692596673965,-0.09688502550125122,-0.002135920338332653,0.016658104956150055,0.22264832258224487
34909_0019_A_169	0.10632789880037308,0.08347342908382416,-0.05662959814071655,0.07732833921909332,0.1928725689649582,0.5380213260650635
34909_0019_A_170	0.0928172841668129,0.08427834510803223,-0.06360656023025513,0.08490957319736481,0.201982781291008,0.544416069984436
34909_0019_A_171	0.0930260494351387,0.11719264090061188,-0.14580118656158447,0.18880441784858704,0.042757757008075714,0.25661802291870117
34909_0019_A_172	0.41532304883003235,0.11864012479782104,-0.049186743795871735,0.11785535514354706,0.09653595834970474,0.6013690233230591
34909_0019_A_173	0.17774885892868042,0.10211998224258423,-0.027994805946946144,0.11247903108596802,0.13975073397159576,0.37194517254829407
34909_0019_A_174	0.3281933069229126,0.15140998363494873,0.013548938557505608,0.14885275065898895,0.3823952376842499,0.6854033470153809
34909_0019_A_175	0.31226006150245667,0.14941953122615814,0.0066939424723386765,0.16497783362865448,0.3767983913421631,0.6757997274398804
34909_0020_A_176	0.29283690452575684,0.20707911252975464,0.12289945036172867,-0.08707405626773834,0.14865024387836456,0.41311684250831604
34909_0020_A_177	0.34830135107040405,0.31379157304763794,0.13632988929748535,-0.2201874703168869,0.04963270574808121,0.5254366397857666
34909_0020_A_178	0.34578752517700195,0.08173272013664246,-0.06885584443807602,0.061308782547712326,0.1730252057313919,0.48300686478614807
34909_0020_A_179	0.3350936472415924,0.0850626528263092,-0.051983386278152466,0.04855902120471001,0.17464809119701385,0.48408547043800354
34909_0020_A_180	0.10523862391710281,-0.0009473524987697601,-0.11376215517520905,0.0817592442035675,0.1972017139196396,0.13854479789733887
34909_0020_A_181	0.0767546072602272,0.09226429462432861,-0.16853538155555725,0.04944489523768425,0.07008195668458939,0.17618799209594727
34909_0020_A_182	0.30042463541030884,0.28275755047798157,0.23755675554275513,-0.21845252811908722,0.11559227854013443,0.4670679569244385
34909_0020_A_183	0.21787434816360474,0.08035501837730408,0.003854980692267418,-0.028203923255205154,0.19795744121074677,0.5406981706619263
34909_0020_A_184	0.22627201676368713,0.06692834198474884,0.020192956551909447,-0.041181255131959915,0.20309953391551971,0.5260280966758728
34909_0020_A_185	0.30815762281417847,0.11677908897399902,0.07007497549057007,-0.045723218470811844,0.1732487827539444,0.3588213622570038
34909_0020_A_186	0.31540393829345703,0.1391901671886444,-0.12331165373325348,0.13738055527210236,0.19360075891017914,0.3737645745277405
34909_0020_A_187	0.30715224146842957,0.15923163294792175,-0.026562796905636787,0.016478490084409714,0.13362260162830353,0.3588643968105316
34909_0020_A_188	0.07320553809404373,0.04807411506772041,0.11215163767337799,-0.04348756745457649,0.2752089500427246,0.4673965275287628
34909_0020_A_189	0.22061380743980408,0.14607791602611542,-0.060007497668266296,0.04571990296244621,0.05768326669931412,0.2591993808746338
34909_0020_A_190	0.17062446475028992,0.20483636856079102,0.0331699475646019,-0.010473507456481457,0.0443483367562294,0.24459251761436462
34909_0020_A_191	0.19627496600151062,0.1435997486114502,-0.03435492515563965,0.03427482768893242,0.05142799764871597,0.2504372298717499
34909_0020_A_192	0.2604179382324219,0.1806899905204773,-0.06397485733032227,-0.056777048856019974,0.06718377023935318,0.31609365344047546
34909_0020_A_194	0.15732118487358093,0.16491883993148804,0.006111381575465202,0.15024365484714508,-0.00798239465802908,0.2677847445011139
34909_0020_A_195	0.16376322507858276,-0.009941037744283676,0.11091765016317368,0.15008704364299774,0.3805123567581177,0.5742284655570984
34909_0020_A_196	0.17028170824050903,-0.005499299615621567,0.12863972783088684,0.15140070021152496,0.38207945227622986,0.587678849697113
34909_0021_A_197	0.20839627087116241,-0.03621172532439232,0.0479477122426033,0.0011370303109288216,0.24165163934230804,0.35351094603538513
34909_0021_A_198	0.21247506141662598,0.12879768013954163,-0.03318769484758377,0.03302938863635063,0.04212946444749832,0.19987112283706665
34909_0021_A_199	0.15618392825126648,-0.009722914546728134,-0.06700880080461502,0.06714922189712524,0.06613815575838089,0.3442822992801666
34909_0021_A_200	0.27032825350761414,0.2010289430618286,0.05236139893531799,0.09754735231399536,0.2451862245798111,0.741753339767456
34909_0021_A_201	0.24826942384243011,0.08793406188488007,0.05924160033464432,0.11221539974212646,0.3703213036060333,0.7546867728233337
34909_0022_A_202	0.2932256758213043,0.20072399079799652,0.08263050764799118,-0.16042618453502655,0.12330872565507889,0.3137454688549042
34909_0022_A_203	0.2904472351074219,0.20368432998657227,0.06580047309398651,-0.14462076127529144,0.1327165812253952,0.30710694193840027
34909_0022_A_204	0.24319866299629211,0.09987138211727142,0.06789283454418182,-0.1553141325712204,0.2065860778093338,0.3535224199295044
34909_0023_A_205	0.4044683873653412,0.3259159028530121,0.145570307970047,-0.054079461842775345,0.15998099744319916,0.4874131381511688
34909_0023_A_206	0.3960838317871094,0.3247525095939636,0.15247918665409088,-0.05604751780629158,0.17106769979000092,0.5042805075645447
34909_0023_A_207	0.4056379795074463,0.3220272958278656,0.1362651288509369,-0.04440193250775337,0.1732817143201828,0.49339938163757324
34909_0023_A_208	0.42941850423812866,0.201802060008049,0.15697482228279114,-0.05622555688023567,0.24033258855342865,0.5340254306793213
34909_0023_A_209	0.2981811463832855,0.09053975343704224,0.15295210480690002,-0.09890662133693695,0.09815142303705215,0.32802635431289673
34909_0023_A_210	0.10355976969003677,0.15249678492546082,0.19494907557964325,0.08683757483959198,0.030183471739292145,0.22089815139770508
34909_0023_A_211	0.322240948677063,-0.010460104793310165,-0.0007804278284311295,0.0773925930261612,0.028228409588336945,0.10912120342254639
34909_0023_A_213	0.220826655626297,0.2216934859752655,-0.04350541532039642,0.09076541662216187,0.13881628215312958,0.1431087851524353
34909_0023_A_214	0.2276991903781891,0.2040054053068161,-0.055299676954746246,0.10431797802448273,0.1256171017885208,0.1342998743057251
34909_0023_A_215	0.07165516167879105,0.11993859708309174,0.04729052633047104,-0.1287907212972641,0.20209510624408722,0.2803298532962799
34909_0023_A_216	0.3571360409259796,0.08075496554374695,0.05125945061445236,0.12978951632976532,0.08696184307336807,0.4078470468521118
34909_0023_A_217	0.2677386403083801,0.0936230719089508,0.03463757038116455,0.10716541111469269,0.11025146394968033,0.21726036071777344
34909_0023_A_218	0.32118284702301025,-0.045155491679906845,-0.027289429679512978,0.11993201076984406,-0.022574059665203094,0.06287482380867004
34909_0023_A_219	0.251240611076355,0.11782023310661316,0.07105111330747604,0.16215278208255768,0.08668122440576553,0.43534839153289795
34909_0023_A_220	0.1047130599617958,0.08845455944538116,0.03632190823554993,-0.036001790314912796,0.09936464577913284,0.11879929900169373
34909_0023_A_221	0.2118578851222992,0.27954185009002686,0.1719759851694107,-0.03631355240941048,0.2090006023645401,0.4417344033718109
34909_0023_A_222	0.2569473683834076,0.06741797924041748,0.1540755331516266,-0.06691230833530426,0.3194332420825958,0.4340914487838745
34909_0023_A_223	0.35074707865715027,-0.17040327191352844,-0.012784050777554512,0.0061675431206822395,0.14736823737621307,0.2414228618144989
34909_0023_A_224	0.23974618315696716,0.14984527230262756,-0.011090846732258797,-0.07000206410884857,0.18294285237789154,0.4587704837322235
34909_0023_A_225	0.24050584435462952,0.14798367023468018,-0.01641743816435337,-0.04856501892209053,0.19631128013134003,0.4675121307373047
34909_0023_A_226	0.2708803117275238,0.01703575626015663,0.0075799282640218735,-0.08713631331920624,0.2686227858066559,0.47057873010635376
34909_0023_A_227	0.19780504703521729,0.03089560940861702,-0.12422969192266464,0.026703309267759323,0.2319864183664322,0.21676579117774963
34909_0023_A_228	0.24115818738937378,0.15537388622760773,0.05771957337856293,-0.00075491052120924,0.19860471785068512,0.32052016258239746
34909_0023_A_229	0.24922704696655273,0.03478902950882912,-0.03255058079957962,0.2032180279493332,0.22747917473316193,0.376385897397995
34909_0023_A_230	0.2250065952539444,-0.07268223166465759,0.09670164436101913,-0.04113723710179329,0.3323191702365875,0.31882211565971375
34909_0023_A_232	0.2958742678165436,-0.11524882912635803,-0.021686816588044167,0.07878485321998596,0.10416809469461441,0.22045642137527466
34909_0023_A_233	0.2715502083301544,0.3061084747314453,0.054707594215869904,0.06227780506014824,0.3281365633010864,0.617729663848877
34909_0023_A_234	0.26958897709846497,0.293960303068161,0.07044762372970581,0.04615585133433342,0.3385855257511139,0.6209437847137451
34909_0023_A_235	0.2697768211364746,0.3170510530471802,0.051112353801727295,0.07801316678524017,0.33959725499153137,0.6214203238487244
34909_0023_A_236	0.32124412059783936,0.13736949861049652,0.06029077619314194,0.036228131502866745,0.4469342529773712,0.6216340661048889
34909_0023_A_237	0.28047308325767517,-0.07037205994129181,-0.07287846505641937,0.0874849408864975,0.13715173304080963,0.19247281551361084
34909_0023_A_238	0.24379631876945496,0.15396277606487274,-0.06181326508522034,0.1227116733789444,0.4265158176422119,0.24674272537231445
34909_0023_A_239	0.3193795084953308,0.07424640655517578,-0.025596128776669502,0.06881923973560333,0.2626716196537018,0.5194252729415894
34909_0023_A_240	0.20754510164260864,0.11684830486774445,0.04765789955854416,0.10294653475284576,0.0899239256978035,0.29086774587631226
34909_0023_A_241	0.2802458703517914,-0.08945506811141968,-0.08274880796670914,0.18032334744930267,0.5326265692710876,0.7056698799133301
34909_0023_A_242	0.04809901863336563,0.14980629086494446,0.0415613129734993,-0.02003665640950203,0.041019655764102936,0.11821752786636353
34909_0023_A_243	0.06662029772996902,-0.09286150336265564,-0.012654395774006844,0.057485681027173996,0.30741071701049805,0.29309454560279846
34909_0023_A_244	0.27360981702804565,0.24362653493881226,0.10210619121789932,0.14838670194149017,0.4110179543495178,0.8329602479934692
34909_0023_A_245	0.3036476969718933,0.07190407812595367,0.09310451149940491,0.12301534414291382,0.5520772337913513,0.8166803121566772
34909_0023_A_246	0.3387065529823303,0.20674735307693481,-0.020107852295041084,0.1815909743309021,0.2031816989183426,0.4131585359573364
34909_0023_A_247	0.16432976722717285,-0.050835948437452316,0.10780328512191772,0.2953166365623474,0.0952773466706276,0.40684014558792114
34909_0023_A_248	0.23995500802993774,0.11983166635036469,0.15271158516407013,0.029429297894239426,0.2514677345752716,0.3990423381328583
34909_0023_A_249	0.30633455514907837,0.14360058307647705,0.12308258563280106,0.030137192457914352,0.29538694024086,0.7036292552947998
34909_0024_A_250	0.29782286286354065,0.17153838276863098,0.0493256151676178,0.04018380865454674,0.2959573566913605,0.5639982223510742
34909_0024_A_251	0.2784673273563385,0.1768835484981537,0.035987913608551025,0.040315549820661545,0.29972776770591736,0.554709255695343
34909_0024_A_252	0.22036230564117432,0.11867454648017883,0.01031809113919735,0.21435855329036713,0.030600525438785553,0.065082848072052
34909_0024_A_253	0.2763303816318512,0.08419322967529297,0.010810000821948051,0.09475421905517578,0.33427533507347107,0.4328879714012146
34909_0024_A_254	0.1821577250957489,-0.08598309755325317,0.04115426540374756,0.0738595575094223,0.12315598875284195,0.10239803791046143
34909_0024_A_255	0.10136619955301285,0.04280200973153114,-0.04110579937696457,0.10890442132949829,0.040748365223407745,0.3419654071331024
34909_0024_A_256	0.1443963646888733,0.0926855206489563,0.030471129342913628,0.13109339773654938,-0.002366713248193264,0.31303057074546814
34909_0024_A_257	0.186639666557312,-0.06295651197433472,0.09290523082017899,0.09394718706607819,0.19169743359088898,0.3744232654571533
34909_0024_A_258	0.16456520557403564,-0.057835694402456284,0.0958874449133873,0.09230364859104156,0.19972847402095795,0.3571799099445343
34909_0024_A_259	0.19033747911453247,0.13824301958084106,0.05080118775367737,0.24964164197444916,0.19083775579929352,0.28411954641342163
34909_0024_A_260	0.3105621635913849,0.13853219151496887,0.04733232408761978,0.05066807195544243,0.36413243412971497,0.7771850824356079
34909_0024_A_261	0.3011000156402588,0.14383244514465332,0.05034717172384262,0.05309845134615898,0.36467084288597107,0.7669569253921509
34909_0024_A_262	0.18453040719032288,0.02040565386414528,-0.11025308072566986,0.11170640587806702,0.20106150209903717,0.3595728874206543
34909_0024_A_263	0.17758136987686157,-0.02809738740324974,-0.03192225098609924,0.35647693276405334,0.0010892534628510475,0.24608460068702698
34909_0024_A_264	0.33028218150138855,0.023465383797883987,-0.001360693946480751,0.2733389139175415,0.27969104051589966,0.350822776556015
34909_0024_A_265	0.16117775440216064,0.06144339218735695,-0.09006541222333908,0.06580054759979248,0.009876617230474949,0.275747686624527
34909_0024_A_266	0.0036909636110067368,0.04806036129593849,0.0713919848203659,0.10257972776889801,0.08087296038866043,0.2959800362586975
34909_0024_A_267	0.32152119278907776,0.0923437774181366,-0.0584024116396904,0.1858900785446167,0.3006051778793335,0.5020788908004761
34909_0024_A_268	0.36260491609573364,0.07935941219329834,0.13958221673965454,0.12910960614681244,0.355567067861557,0.6689823865890503
34909_0024_A_269	0.3475312292575836,0.06640662252902985,0.1344570368528366,0.11521311104297638,0.35763683915138245,0.6454569697380066
34909_0024_A_270	0.2548520267009735,-0.058420147746801376,0.004874734207987785,0.19711510837078094,0.06418118625879288,0.25501003861427307
34909_0024_A_271	0.22657203674316406,0.09053246676921844,-0.002154337242245674,0.259407103061676,0.10310525447130203,0.34537649154663086
34909_0024_A_272	0.20734861493110657,0.07288610935211182,0.0365724116563797,0.21390171349048615,0.14257048070430756,0.5493183732032776
34909_0024_A_273	0.11322499066591263,0.051031921058893204,0.08290248364210129,0.19160570204257965,0.24350546300411224,0.4378495216369629
34909_0024_A_274	0.16420233249664307,0.05058835819363594,-0.06274014711380005,0.09237353503704071,0.2539127469062805,0.3212040662765503
34909_0024_A_275	0.34689071774482727,0.21774092316627502,0.006199641153216362,0.04340444132685661,0.24705897271633148,0.43244343996047974
34909_0024_A_276	0.3732423484325409,0.12567400932312012,0.01878637634217739,0.12881721556186676,0.33690840005874634,0.6050505638122559
34909_0024_A_277	0.3621096611022949,0.10815449059009552,0.0007933657616376877,0.1285865753889084,0.32989755272865295,0.5776984691619873
34909_0026_A_281	0.4059571623802185,0.117752805352211,0.016248052939772606,0.01830623671412468,0.2739853858947754,0.661615788936615
34909_0026_A_282	0.39854151010513306,0.1142292320728302,0.009160010144114494,0.018301066011190414,0.27621299028396606,0.6418299674987793
34909_0026_A_283	0.041494883596897125,0.09385278820991516,0.062071122229099274,0.05744088813662529,-0.08840810507535934,0.2255142629146576
34909_0026_A_284	0.0981859639286995,0.14407019317150116,0.08547026664018631,-0.04480387642979622,-0.20380885899066925,0.18966293334960938
34909_0026_A_285	0.12031770497560501,0.05345221236348152,-0.0032213274389505386,0.1767728477716446,-0.10499539226293564,0.13431218266487122
34909_0026_A_286	0.006718015298247337,-0.05120387300848961,0.12105297297239304,0.07333444058895111,-0.21539892256259918,0.08196884393692017
34909_0026_A_287	0.15511071681976318,0.0732356458902359,0.09684909135103226,0.11825215816497803,0.22318731248378754,0.6083767414093018
34909_0027_A_288	0.22741687297821045,0.11816781759262085,0.03598544001579285,0.08777289092540741,0.3233841061592102,0.5095196962356567
34909_0028_A_289	0.3210216462612152,0.10299231112003326,0.01973642222583294,0.024823468178510666,0.24109719693660736,0.5058760643005371
34909_0028_A_290	0.3143787980079651,0.09627065062522888,0.02967139147222042,0.008447987027466297,0.23806969821453094,0.5094020962715149
34909_0028_A_291	0.11405671387910843,0.032085660845041275,0.07356833666563034,0.09697486460208893,0.03211028128862381,0.14296552538871765
34909_0028_A_292	0.2486678659915924,0.03512338176369667,0.017231566831469536,0.13886062800884247,-0.03990032523870468,0.2675165832042694
34909_0028_A_293	-0.08329465240240097,0.06585061550140381,0.13680362701416016,0.140628382563591,-0.02782636135816574,-0.11728216707706451
34909_0028_A_294	0.13477596640586853,-0.06362959742546082,-0.019323604181408882,0.1963094025850296,0.1596204787492752,0.31615546345710754
34909_0028_A_295	0.25090816617012024,0.0391734279692173,0.022983549162745476,0.18799276649951935,-0.06632720679044724,0.3326404392719269
34909_0028_A_296	0.3752884566783905,0.16531342267990112,0.047793351113796234,0.06547142565250397,0.27728673815727234,0.7295819520950317
34909_0028_A_297	0.3710053563117981,0.15404009819030762,0.051334068179130554,0.061644475907087326,0.27892011404037476,0.7324800491333008
34909_0029_A_298	0.30125412344932556,0.22086331248283386,0.038973547518253326,-0.043966908007860184,0.16016258299350739,0.35714030265808105
34909_0029_A_299	0.3054695427417755,0.23576438426971436,0.04843427985906601,-0.03980623558163643,0.16466106474399567,0.3533822298049927
34909_0029_A_300	0.25317832827568054,0.2353096306324005,-0.05174461752176285,0.05907486006617546,-0.0030472492799162865,0.20253151655197144
34909_0029_A_301	0.1586749255657196,0.056115929037332535,-0.015815632417798042,0.09832613170146942,0.01701120287179947,0.09810248017311096
34909_0029_A_302	0.18138357996940613,0.03074348345398903,-0.0071508679538965225,0.06347659230232239,-0.01111521478742361,0.15440216660499573
34909_0029_A_303	0.08758080750703812,-0.0241088829934597,0.028094207867980003,0.18214835226535797,-0.08159860223531723,0.17107343673706055
34909_0029_A_304	0.07112631946802139,-0.029596533626317978,0.027724681422114372,0.16403989493846893,0.18858300149440765,0.3594536781311035
34909_0029_A_305	0.2088927924633026,0.06822502613067627,0.08202986419200897,0.08265624940395355,0.12057090550661087,0.38264575600624084
34909_0029_A_306	0.07720250636339188,0.11076270043849945,0.01482689194381237,-0.08288253843784332,-0.07571922987699509,0.24593833088874817
34909_0029_A_307	0.1752946972846985,0.1149497926235199,-0.03397656977176666,0.11659695208072662,0.007121183909475803,0.2611718773841858
34909_0029_A_308	0.150151789188385,-0.024114694446325302,-0.07670102268457413,0.09824569523334503,0.004767903126776218,0.3735654056072235
34909_0029_A_309	0.1567974090576172,-0.06583848595619202,-0.06805632263422012,0.08785195648670197,0.012536861933767796,0.3762591481208801
34909_0030_A_310	0.2552431523799896,0.2697017788887024,0.00742550753057003,0.024594198912382126,0.20161311328411102,0.5248172283172607
34909_0030_A_311	0.25060442090034485,0.2748904526233673,0.016122957691550255,0.026201557368040085,0.20572079718112946,0.5205069184303284
34909_0030_A_312	0.17934677004814148,0.06530703604221344,-0.02471698261797428,-0.019733864814043045,0.13589440286159515,0.25485262274742126
34909_0030_A_313	-0.00905832089483738,0.13518285751342773,0.12561851739883423,0.13533462584018707,0.16143758594989777,0.31124603748321533
34909_0030_A_315	0.24617239832878113,0.07311061024665833,-0.031047793105244637,0.16013149917125702,0.04356379061937332,0.12455618381500244
34909_0030_A_316	0.06246639043092728,0.09229914844036102,-0.0028096456080675125,0.06499667465686798,-0.01164423581212759,0.2116040289402008
34909_0030_A_318	0.21096009016036987,0.09295845031738281,0.045760393142700195,0.03734264895319939,0.051793940365314484,0.3456307351589203
34909_0030_A_319	0.2203598916530609,0.12076002359390259,0.041211217641830444,0.05413990840315819,0.19599513709545135,0.43423235416412354
34909_0030_A_320	0.22124582529067993,0.10400521755218506,0.056214429438114166,0.06314806640148163,0.2027972787618637,0.42865070700645447
34909_0030_A_321	0.18535897135734558,0.14983975887298584,0.020290082320570946,0.04214135929942131,0.11354086548089981,0.21716853976249695
34909_0030_A_322	0.2992289662361145,0.12002527713775635,0.0012483727186918259,0.050262924283742905,0.06580884009599686,0.3970073163509369
34909_0032_A_324	0.3208298683166504,0.22437065839767456,0.027065305039286613,-0.034458328038454056,0.16452966630458832,0.45866265892982483
34909_0032_A_325	0.31350162625312805,0.211811363697052,0.03783611208200455,-0.04719420149922371,0.1634446531534195,0.4537704885005951
34909_0032_A_326	0.19369512796401978,0.08242084085941315,-0.06891020387411118,0.022564630955457687,-0.13630546629428864,-0.13908293843269348
34909_0032_A_327	0.16298836469650269,0.231156587600708,-0.01857091672718525,0.1875499039888382,-0.03942503780126572,0.04570353031158447
34909_0032_A_328	0.056894607841968536,0.10915844142436981,0.13674870133399963,0.12843231856822968,0.035225577652454376,0.47557348012924194
34909_0032_A_329	0.09249255806207657,0.16306644678115845,0.038520731031894684,0.017046045511960983,-0.09733807295560837,0.21426767110824585
34909_0032_A_330	0.15635478496551514,0.07575635612010956,0.09380197525024414,0.09686104953289032,0.14025212824344635,0.37335774302482605
34909_0032_A_331	0.0055259522050619125,0.08005601167678833,0.08771317452192307,0.05426884815096855,-0.09986450523138046,0.11578130722045898
